time,temperature_2m,relative_humidity_2m,rain,cloudcover,windspeed_10m
2024-02-02T10:00,32.7,45,0.0,86,4.0
2024-02-02T11:00,34.5,40,0.0,94,1.1
2024-02-02T12:00,36.0,35,0.0,85,0.7
2024-02-02T13:00,36.8,31,0.0,78,1.6
2024-02-02T14:00,38.0,27,0.0,96,2.8
2024-02-02T15:00,38.0,25,0.0,98,6.5
2024-02-02T16:00,34.3,38,0.0,99,20.3
2024-02-02T17:00,33.1,39,0.0,98,16.9
2024-02-02T18:00,31.2,47,0.0,96,12.7
2024-02-02T19:00,29.6,54,0.0,96,11.4
2024-02-02T20:00,28.4,61,0.0,99,8.6
2024-02-02T21:00,27.7,67,0.0,99,7.1
2024-02-02T22:00,27.2,71,0.0,99,4.5
2024-02-02T23:00,26.6,74,0.0,100,5.0
2024-02-03T00:00,26.1,78,0.0,98,5.4
2024-02-03T01:00,25.7,80,0.0,99,2.3
2024-02-03T02:00,25.5,81,0.0,100,2.3
2024-02-03T03:00,25.2,82,0.0,100,4.9
2024-02-03T04:00,25.0,82,0.0,99,5.6
2024-02-03T05:00,25.0,82,0.0,86,6.5
2024-02-03T06:00,25.4,89,0.0,100,4.9
2024-02-03T07:00,26.3,81,0.0,100,6.6
2024-02-03T08:00,29.0,65,0.0,76,11.0
2024-02-03T09:00,31.5,46,0.0,15,13.4
2024-02-03T10:00,33.5,37,0.0,30,14.2
2024-02-03T11:00,35.1,32,0.0,72,12.9
2024-02-03T12:00,36.5,29,0.0,72,10.5
2024-02-03T13:00,37.4,27,0.0,90,8.5
2024-02-03T14:00,37.7,26,0.0,100,8.7
2024-02-03T15:00,37.3,28,0.0,100,7.9
2024-02-03T16:00,31.0,58,0.0,100,22.4
2024-02-03T17:00,32.0,53,0.0,100,11.5
2024-02-03T18:00,30.5,55,0.0,85,11.4
2024-02-03T19:00,29.6,62,0.0,76,11.2
2024-02-03T20:00,28.6,66,0.0,40,8.4
2024-02-03T21:00,28.1,69,0.0,28,5.4
2024-02-03T22:00,27.7,72,0.0,11,2.0
2024-02-03T23:00,27.3,74,0.0,11,2.2
2024-02-04T00:00,26.7,75,0.0,1,3.3
2024-02-04T01:00,26.1,77,0.0,43,4.5
2024-02-04T02:00,25.8,79,0.0,82,3.6
2024-02-04T03:00,25.3,82,0.0,92,2.7
2024-02-04T04:00,25.1,83,0.0,81,0.8
2024-02-04T05:00,24.5,85,0.0,95,1.6
2024-02-04T06:00,26.0,71,0.0,90,13.3
2024-02-04T07:00,26.2,71,0.0,87,13.8
2024-02-04T08:00,28.2,62,0.0,89,14.1
2024-02-04T09:00,30.2,54,0.0,82,13.3
2024-02-04T10:00,32.7,44,0.0,74,11.9
2024-02-04T11:00,35.0,35,0.0,85,11.2
2024-02-04T12:00,36.7,29,0.0,1,10.8
2024-02-04T13:00,37.7,25,0.0,0,10.2
2024-02-04T14:00,38.2,22,0.0,5,12.6
2024-02-04T15:00,38.6,20,0.0,1,14.6
2024-02-04T16:00,38.1,20,0.0,0,11.7
2024-02-04T17:00,36.7,21,0.0,0,6.3
2024-02-04T18:00,33.9,27,0.0,38,11.1
2024-02-04T19:00,32.1,30,0.0,31,1.3
2024-02-04T20:00,29.6,48,0.0,0,7.8
2024-02-04T21:00,27.8,72,0.0,0,8.2
2024-02-04T22:00,27.4,76,0.0,0,6.9
2024-02-04T23:00,26.6,80,0.0,0,1.4
2024-02-05T00:00,25.8,80,0.0,64,1.5
2024-02-05T01:00,25.2,79,0.0,71,2.6
2024-02-05T02:00,24.9,76,0.0,32,5.3
2024-02-05T03:00,25.0,64,0.0,16,6.9
2024-02-05T04:00,24.8,62,0.0,3,4.2
2024-02-05T05:00,24.0,68,0.0,0,4.8
2024-02-05T06:00,24.1,71,0.0,1,6.1
2024-02-05T07:00,24.5,67,0.0,3,7.6
2024-02-05T08:00,27.4,58,0.0,35,9.8
2024-02-05T09:00,30.5,48,0.0,20,13.4
2024-02-05T10:00,32.8,39,0.0,0,11.2
2024-02-05T11:00,34.8,32,0.0,26,9.0
2024-02-05T12:00,36.7,25,0.0,11,8.1
2024-02-05T13:00,37.8,21,0.0,0,8.4
2024-02-05T14:00,38.5,19,0.0,0,12.4
2024-02-05T15:00,38.6,18,0.0,0,16.6
2024-02-05T16:00,37.8,18,0.0,0,17.7
2024-02-05T17:00,36.3,19,0.0,0,17.0
2024-02-05T18:00,33.7,24,0.0,0,14.1
2024-02-05T19:00,31.9,27,0.0,0,7.1
2024-02-05T20:00,30.0,33,0.0,0,4.3
2024-02-05T21:00,28.2,47,0.0,0,2.9
2024-02-05T22:00,27.7,54,0.0,0,1.4
2024-02-05T23:00,26.4,51,0.0,0,4.4
2024-02-06T00:00,25.7,46,0.0,0,7.4
2024-02-06T01:00,25.0,47,0.0,0,6.5
2024-02-06T02:00,24.1,52,0.0,0,4.1
2024-02-06T03:00,23.3,61,0.0,0,3.9
2024-02-06T04:00,22.7,67,0.0,0,3.8
2024-02-06T05:00,22.4,67,0.0,0,4.7
2024-02-06T06:00,24.1,70,0.0,0,9.4
2024-02-06T07:00,24.2,71,0.0,14,8.6
2024-02-06T08:00,26.9,62,0.0,19,8.3
2024-02-06T09:00,29.9,51,0.0,29,9.0
2024-02-06T10:00,32.3,40,0.0,1,6.7
2024-02-06T11:00,34.4,34,0.0,0,4.2
2024-02-06T12:00,36.9,27,0.0,0,3.6
2024-02-06T13:00,38.7,19,0.0,0,11.6
2024-02-06T14:00,38.6,20,0.0,0,17.3
2024-02-06T15:00,38.6,19,0.0,0,14.5
2024-02-06T16:00,37.9,19,0.0,0,13.4
2024-02-06T17:00,36.6,21,0.0,0,15.1
2024-02-06T18:00,34.9,24,0.0,0,12.8
2024-02-06T19:00,32.2,29,0.0,0,7.2
2024-02-06T20:00,29.6,45,0.0,0,8.6
2024-02-06T21:00,28.1,60,0.0,0,7.6
2024-02-06T22:00,27.0,71,0.0,0,6.4
2024-02-06T23:00,26.1,76,0.0,0,3.8
2024-02-07T00:00,25.4,79,0.0,0,0.5
2024-02-07T01:00,24.9,78,0.0,0,1.3
2024-02-07T02:00,24.3,78,0.0,0,2.5
2024-02-07T03:00,23.7,83,0.0,0,3.6
2024-02-07T04:00,23.0,86,0.0,0,4.1
2024-02-07T05:00,22.3,85,0.0,0,2.6
2024-02-07T06:00,23.4,79,0.0,0,2.3
2024-02-07T07:00,23.3,78,0.0,0,3.3
2024-02-07T08:00,26.6,63,0.0,0,4.4
2024-02-07T09:00,29.9,52,0.0,0,6.6
2024-02-07T10:00,32.6,38,0.0,0,5.6
2024-02-07T11:00,34.7,28,0.0,0,3.6
2024-02-07T12:00,36.5,25,0.0,0,1.0
2024-02-07T13:00,38.1,24,0.0,0,2.3
2024-02-07T14:00,40.3,15,0.0,45,7.9
2024-02-07T15:00,39.6,14,0.0,45,18.3
2024-02-07T16:00,39.0,15,0.0,9,13.0
2024-02-07T17:00,37.9,16,0.0,0,8.6
2024-02-07T18:00,35.2,20,0.0,0,12.9
2024-02-07T19:00,32.6,25,0.0,0,6.1
2024-02-07T20:00,30.1,43,0.0,0,7.5
2024-02-07T21:00,27.9,73,0.0,5,8.7
2024-02-07T22:00,27.2,79,0.0,2,3.7
2024-02-07T23:00,26.3,84,0.0,0,2.2
2024-02-08T00:00,25.6,84,0.0,0,1.6
2024-02-08T01:00,25.0,81,0.0,0,2.8
2024-02-08T02:00,24.3,81,0.0,0,3.8
2024-02-08T03:00,23.7,81,0.0,68,3.8
2024-02-08T04:00,23.1,80,0.0,87,3.4
2024-02-08T05:00,22.4,84,0.0,98,3.7
2024-02-08T06:00,23.6,75,0.0,94,6.1
2024-02-08T07:00,23.7,75,0.0,94,5.0
2024-02-08T08:00,26.9,61,0.0,100,6.6
2024-02-08T09:00,30.4,48,0.0,100,10.1
2024-02-08T10:00,33.4,35,0.0,100,8.6
2024-02-08T11:00,35.8,28,0.0,100,7.2
2024-02-08T12:00,38.2,22,0.0,100,3.3
2024-02-08T13:00,40.0,15,0.0,100,3.1
2024-02-08T14:00,41.0,11,0.0,100,11.9
2024-02-08T15:00,40.6,12,0.0,99,16.7
2024-02-08T16:00,39.1,12,0.0,93,1.9
2024-02-08T17:00,32.2,55,0.0,91,22.3
2024-02-08T18:00,33.3,29,0.0,96,10.6
2024-02-08T19:00,29.1,68,0.0,99,14.8
2024-02-08T20:00,28.6,71,0.0,70,8.7
2024-02-08T21:00,28.1,74,0.0,41,5.2
2024-02-08T22:00,27.4,79,0.0,24,1.6
2024-02-08T23:00,26.8,83,0.0,9,5.8
2024-02-09T00:00,26.2,88,0.0,6,6.5
2024-02-09T01:00,25.7,90,0.0,8,7.6
2024-02-09T02:00,25.1,94,0.0,0,2.6
2024-02-09T03:00,24.8,95,0.0,11,6.2
2024-02-09T04:00,24.4,97,0.0,26,5.2
2024-02-09T05:00,23.9,99,0.0,46,2.4
2024-02-09T06:00,24.7,93,0.0,6,2.7
2024-02-09T07:00,24.4,94,0.0,15,4.1
2024-02-09T08:00,26.4,80,0.0,8,4.0
2024-02-09T09:00,29.5,58,0.0,1,5.1
2024-02-09T10:00,33.4,34,0.0,0,9.4
2024-02-09T11:00,36.3,22,0.0,0,10.8
2024-02-09T12:00,37.9,19,0.0,0,13.0
2024-02-09T13:00,39.0,17,0.0,0,15.1
2024-02-09T14:00,39.5,15,0.0,0,18.5
2024-02-09T15:00,38.9,15,0.0,0,18.9
2024-02-09T16:00,38.5,15,0.0,0,18.4
2024-02-09T17:00,37.5,16,0.0,0,17.5
2024-02-09T18:00,34.7,21,0.0,0,10.0
2024-02-09T19:00,31.7,30,0.0,0,9.9
2024-02-09T20:00,28.6,61,0.0,0,13.0
2024-02-09T21:00,27.7,71,0.0,0,8.3
2024-02-09T22:00,27.6,72,0.0,0,4.8
2024-02-09T23:00,27.4,75,0.0,2,2.4
2024-02-10T00:00,26.8,80,0.0,4,3.6
2024-02-10T01:00,26.2,79,0.0,2,1.5
2024-02-10T02:00,25.6,81,0.0,1,2.2
2024-02-10T03:00,25.1,86,0.0,1,2.9
2024-02-10T04:00,24.6,84,0.0,0,3.0
2024-02-10T05:00,24.3,76,0.0,0,4.9
2024-02-10T06:00,26.3,66,0.0,2,18.9
2024-02-10T07:00,26.8,64,0.0,3,19.8
2024-02-10T08:00,28.7,54,0.0,2,20.8
2024-02-10T09:00,30.8,47,0.0,1,20.6
2024-02-10T10:00,33.2,37,0.0,2,18.0
2024-02-10T11:00,35.3,30,0.0,20,17.6
2024-02-10T12:00,37.0,25,0.0,16,18.8
2024-02-10T13:00,37.9,22,0.0,67,20.3
2024-02-10T14:00,38.3,21,0.0,97,20.6
2024-02-10T15:00,38.1,21,0.0,78,19.1
2024-02-10T16:00,37.2,24,0.0,83,16.3
2024-02-10T17:00,35.7,27,0.0,27,15.6
2024-02-10T18:00,33.3,31,0.0,1,15.3
2024-02-10T19:00,32.1,32,0.0,5,20.1
2024-02-10T20:00,31.4,33,0.0,37,15.2
2024-02-10T21:00,29.5,38,0.0,4,7.5
2024-02-10T22:00,28.4,41,0.0,1,3.9
2024-02-10T23:00,27.1,51,0.0,61,4.0
2024-02-11T00:00,26.5,52,0.0,46,4.1
2024-02-11T01:00,27.3,48,0.0,69,10.0
2024-02-11T02:00,27.1,57,0.0,48,14.8
2024-02-11T03:00,26.6,61,0.0,12,16.2
2024-02-11T04:00,25.9,64,0.0,20,14.5
2024-02-11T05:00,24.9,68,0.0,6,11.9
2024-02-11T06:00,26.0,67,0.0,91,19.6
2024-02-11T07:00,26.4,66,0.0,77,19.7
2024-02-11T08:00,28.7,55,0.0,97,21.0
2024-02-11T09:00,30.9,46,0.0,98,20.7
2024-02-11T10:00,33.2,37,0.0,89,19.2
2024-02-11T11:00,35.3,28,0.0,94,19.9
2024-02-11T12:00,36.8,25,0.0,86,20.4
2024-02-11T13:00,37.9,21,0.0,34,18.4
2024-02-11T14:00,38.3,19,0.0,35,17.3
2024-02-11T15:00,38.0,20,0.0,33,16.6
2024-02-11T16:00,37.1,22,0.0,10,16.3
2024-02-11T17:00,35.7,24,0.0,0,16.1
2024-02-11T18:00,33.4,30,0.0,42,14.6
2024-02-11T19:00,32.2,32,0.0,2,18.4
2024-02-11T20:00,31.5,33,0.0,0,15.5
2024-02-11T21:00,29.3,39,0.0,0,6.2
2024-02-11T22:00,29.0,39,0.0,0,8.3
2024-02-11T23:00,28.1,43,0.0,0,11.4
2024-02-12T00:00,27.7,48,0.0,0,13.0
2024-02-12T01:00,27.2,53,0.0,0,11.6
2024-02-12T02:00,25.9,60,0.0,0,7.4
2024-02-12T03:00,24.3,78,0.0,0,6.7
2024-02-12T04:00,23.1,91,0.0,0,5.9
2024-02-12T05:00,22.5,87,0.0,0,7.0
2024-02-12T06:00,22.9,88,0.0,14,7.3
2024-02-12T07:00,23.6,80,0.0,98,8.7
2024-02-12T08:00,26.5,68,0.0,88,11.9
2024-02-12T09:00,30.0,50,0.0,94,16.2
2024-02-12T10:00,32.8,38,0.0,90,14.1
2024-02-12T11:00,35.9,22,0.0,91,14.4
2024-02-12T12:00,37.7,17,0.0,98,18.8
2024-02-12T13:00,38.0,16,0.0,98,18.9
2024-02-12T14:00,38.4,16,0.0,94,17.1
2024-02-12T15:00,38.4,16,0.0,92,18.0
2024-02-12T16:00,37.6,18,0.0,71,17.7
2024-02-12T17:00,36.0,20,0.0,91,17.4
2024-02-12T18:00,33.0,26,0.0,96,21.7
2024-02-12T19:00,31.9,31,0.0,59,22.0
2024-02-12T20:00,31.2,34,0.0,91,20.5
2024-02-12T21:00,30.1,37,0.0,88,15.5
2024-02-12T22:00,29.0,39,0.0,88,10.5
2024-02-12T23:00,27.6,43,0.0,83,8.2
2024-02-13T00:00,26.2,50,0.0,93,5.9
2024-02-13T01:00,25.3,55,0.0,88,2.5
2024-02-13T02:00,25.0,54,0.0,84,4.1
2024-02-13T03:00,24.6,56,0.0,79,7.6
2024-02-13T04:00,24.0,63,0.0,54,9.4
2024-02-13T05:00,23.7,68,0.0,64,11.4
2024-02-13T06:00,23.9,75,0.0,79,10.5
2024-02-13T07:00,24.4,75,0.0,84,11.6
2024-02-13T08:00,26.9,67,0.0,74,12.9
2024-02-13T09:00,30.0,50,0.0,26,11.2
2024-02-13T10:00,32.6,36,0.0,3,7.2
2024-02-13T11:00,34.7,30,0.0,0,5.4
2024-02-13T12:00,36.6,28,0.0,92,4.6
2024-02-13T13:00,38.0,25,0.0,88,8.7
2024-02-13T14:00,38.3,23,0.0,87,13.4
2024-02-13T15:00,38.2,22,0.0,90,17.3
2024-02-13T16:00,38.3,22,0.0,88,17.1
2024-02-13T17:00,37.4,23,0.0,50,13.0
2024-02-13T18:00,34.5,29,0.0,33,13.4
2024-02-13T19:00,31.8,36,0.0,57,4.0
2024-02-13T20:00,30.2,47,0.0,51,10.2
2024-02-13T21:00,28.9,57,0.0,15,7.9
2024-02-13T22:00,28.3,58,0.0,45,4.6
2024-02-13T23:00,27.8,59,0.0,77,3.3
2024-02-14T00:00,27.3,61,0.0,85,4.3
2024-02-14T01:00,26.5,63,0.0,80,3.1
2024-02-14T02:00,26.2,60,0.0,78,7.9
2024-02-14T03:00,26.4,59,0.0,79,10.0
2024-02-14T04:00,25.7,67,0.0,81,9.7
2024-02-14T05:00,25.1,73,0.0,65,9.7
2024-02-14T06:00,26.6,68,0.0,55,14.0
2024-02-14T07:00,26.6,69,0.0,72,12.3
2024-02-14T08:00,28.9,60,0.0,1,13.4
2024-02-14T09:00,31.4,50,0.0,1,13.7
2024-02-14T10:00,33.8,41,0.0,1,13.4
2024-02-14T11:00,35.9,33,0.0,17,13.4
2024-02-14T12:00,37.3,30,0.0,11,13.2
2024-02-14T13:00,38.1,28,0.0,15,15.4
2024-02-14T14:00,38.4,26,0.0,87,14.1
2024-02-14T15:00,39.0,23,0.0,88,14.2
2024-02-14T16:00,38.9,22,0.0,98,15.1
2024-02-14T17:00,37.1,26,0.0,86,14.5
2024-02-14T18:00,34.5,31,0.0,13,11.3
2024-02-14T19:00,32.5,37,0.0,40,2.9
2024-02-14T20:00,31.0,48,0.0,2,8.9
2024-02-14T21:00,29.2,61,0.0,4,7.4
2024-02-14T22:00,29.0,59,0.0,0,2.3
2024-02-14T23:00,28.6,60,0.0,3,3.1
2024-02-15T00:00,27.9,69,0.0,2,5.9
2024-02-15T01:00,26.8,84,0.0,0,5.8
2024-02-15T02:00,26.0,89,0.0,11,5.1
2024-02-15T03:00,25.2,93,0.0,35,3.6
2024-02-15T04:00,24.8,92,0.0,51,3.8
2024-02-15T05:00,24.5,84,0.0,56,6.0
2024-02-15T06:00,26.2,64,0.0,52,12.9
2024-02-15T07:00,26.3,66,0.0,59,13.3
2024-02-15T08:00,28.5,59,0.0,96,14.1
2024-02-15T09:00,31.1,46,0.0,94,14.9
2024-02-15T10:00,33.5,34,0.0,83,15.2
2024-02-15T11:00,35.7,25,0.0,100,15.9
2024-02-15T12:00,37.3,22,0.0,84,15.5
2024-02-15T13:00,38.3,20,0.0,64,14.1
2024-02-15T14:00,38.8,19,0.0,58,14.8
2024-02-15T15:00,39.0,18,0.0,89,16.7
2024-02-15T16:00,38.4,20,0.0,72,17.2
2024-02-15T17:00,36.9,22,0.0,58,17.9
2024-02-15T18:00,33.5,29,0.0,81,14.9
2024-02-15T19:00,32.4,31,0.0,98,9.5
2024-02-15T20:00,31.5,33,0.0,84,0.5
2024-02-15T21:00,29.4,45,0.0,60,6.0
2024-02-15T22:00,28.2,59,0.0,49,3.8
2024-02-15T23:00,27.1,76,0.0,13,5.8
2024-02-16T00:00,26.4,79,0.0,3,2.5
2024-02-16T01:00,26.8,63,0.0,3,7.4
2024-02-16T02:00,26.9,55,0.0,0,10.1
2024-02-16T03:00,26.4,59,0.0,0,11.2
2024-02-16T04:00,26.0,61,0.0,0,14.5
2024-02-16T05:00,25.6,64,0.0,1,17.7
2024-02-16T06:00,26.6,62,0.0,95,19.3
2024-02-16T07:00,26.9,63,0.0,64,18.7
2024-02-16T08:00,28.6,57,0.0,80,19.5
2024-02-16T09:00,30.7,49,0.0,77,20.2
2024-02-16T10:00,33.1,39,0.0,65,19.8
2024-02-16T11:00,35.1,33,0.0,73,19.1
2024-02-16T12:00,36.8,28,0.0,64,18.8
2024-02-16T13:00,38.0,24,0.0,75,17.4
2024-02-16T14:00,38.5,22,0.0,64,17.2
2024-02-16T15:00,38.4,22,0.0,51,17.8
2024-02-16T16:00,37.8,22,0.0,64,18.8
2024-02-16T17:00,36.5,23,0.0,13,19.4
2024-02-16T18:00,33.7,30,0.0,0,16.2
2024-02-16T19:00,32.5,33,0.0,55,17.0
2024-02-16T20:00,31.8,36,0.0,93,13.7
2024-02-16T21:00,30.7,37,0.0,69,5.0
2024-02-16T22:00,28.9,42,0.0,92,4.7
2024-02-16T23:00,28.1,44,0.0,77,2.8
2024-02-17T00:00,27.2,48,0.0,86,2.3
2024-02-17T01:00,27.0,49,0.0,91,3.7
2024-02-17T02:00,27.1,50,0.0,92,6.8
2024-02-17T03:00,26.8,56,0.0,97,10.2
2024-02-17T04:00,26.2,61,0.0,100,10.8
2024-02-17T05:00,25.6,63,0.0,97,10.1
2024-02-17T06:00,26.3,61,0.0,99,11.2
2024-02-17T07:00,26.7,59,0.0,99,10.9
2024-02-17T08:00,29.1,52,0.0,98,13.9
2024-02-17T09:00,31.6,44,0.0,98,13.7
2024-02-17T10:00,34.0,36,0.0,98,13.7
2024-02-17T11:00,36.2,28,0.0,98,13.0
2024-02-17T12:00,37.8,24,0.0,90,11.4
2024-02-17T13:00,38.7,22,0.0,86,9.2
2024-02-17T14:00,39.5,20,0.0,100,9.5
2024-02-17T15:00,39.5,19,0.0,52,12.5
2024-02-17T16:00,39.0,20,0.0,59,15.5
2024-02-17T17:00,37.8,20,0.0,90,11.9
2024-02-17T18:00,35.2,25,0.0,1,4.6
2024-02-17T19:00,31.6,45,0.0,1,13.7
2024-02-17T20:00,29.5,63,0.0,0,8.9
2024-02-17T21:00,29.2,67,0.0,3,6.8
2024-02-17T22:00,28.6,73,0.0,4,6.1
2024-02-17T23:00,28.0,77,0.0,1,2.6
2024-02-18T00:00,27.3,80,0.0,14,4.8
2024-02-18T01:00,26.9,80,0.0,11,4.4
2024-02-18T02:00,26.6,81,0.0,24,2.3
2024-02-18T03:00,26.4,80,0.0,9,3.5
2024-02-18T04:00,26.0,80,0.0,9,3.6
2024-02-18T05:00,25.4,80,0.0,77,2.9
2024-02-18T06:00,25.8,77,0.0,51,2.4
2024-02-18T07:00,25.8,76,0.0,29,3.6
2024-02-18T08:00,28.1,61,0.0,29,5.4
2024-02-18T09:00,30.8,48,0.0,86,6.1
2024-02-18T10:00,33.1,39,0.0,90,6.4
2024-02-18T11:00,35.2,33,0.0,93,5.6
2024-02-18T12:00,36.9,28,0.0,55,5.4
2024-02-18T13:00,38.1,25,0.0,40,6.5
2024-02-18T14:00,38.3,23,0.0,26,6.9
2024-02-18T15:00,38.8,21,0.0,19,4.0
2024-02-18T16:00,39.6,19,0.0,28,8.2
2024-02-18T17:00,35.9,36,0.0,43,16.8
2024-02-18T18:00,31.3,53,0.0,37,14.4
2024-02-18T19:00,31.0,53,0.0,81,7.2
2024-02-18T20:00,30.2,57,0.0,10,7.7
2024-02-18T21:00,29.3,64,0.0,0,6.5
2024-02-18T22:00,28.7,69,0.0,0,4.8
2024-02-18T23:00,28.2,73,0.0,0,4.0
2024-02-19T00:00,27.6,77,0.0,0,1.3
2024-02-19T01:00,26.9,81,0.0,0,6.1
2024-02-19T02:00,26.5,84,0.0,17,3.6
2024-02-19T03:00,25.9,86,0.0,30,3.6
2024-02-19T04:00,25.2,85,0.0,59,3.6
2024-02-19T05:00,24.6,82,0.0,77,4.8
2024-02-19T06:00,26.3,70,0.0,99,7.6
2024-02-19T07:00,26.6,64,0.0,48,7.9
2024-02-19T08:00,28.7,61,0.0,32,11.4
2024-02-19T09:00,31.3,49,0.0,36,10.9
2024-02-19T10:00,33.9,39,0.0,55,9.2
2024-02-19T11:00,36.3,29,0.0,89,9.4
2024-02-19T12:00,38.2,23,0.0,89,11.7
2024-02-19T13:00,39.1,21,0.0,78,10.7
2024-02-19T14:00,39.3,21,0.0,28,9.2
2024-02-19T15:00,39.5,20,0.0,25,11.9
2024-02-19T16:00,39.1,20,0.0,99,6.8
2024-02-19T17:00,33.4,47,0.0,18,22.7
2024-02-19T18:00,34.7,29,0.0,16,4.0
2024-02-19T19:00,31.2,54,0.0,2,12.6
2024-02-19T20:00,30.0,64,0.0,0,10.9
2024-02-19T21:00,29.2,70,0.0,1,9.5
2024-02-19T22:00,28.7,73,0.0,6,6.9
2024-02-19T23:00,28.4,75,0.0,7,2.3
2024-02-20T00:00,27.9,78,0.0,3,1.9
2024-02-20T01:00,27.2,80,0.0,1,3.6
2024-02-20T02:00,26.8,81,0.0,3,2.2
2024-02-20T03:00,26.4,79,0.0,2,3.4
2024-02-20T04:00,25.9,77,0.0,0,6.4
2024-02-20T05:00,25.3,79,0.0,0,4.6
2024-02-20T06:00,25.6,83,0.0,0,3.9
2024-02-20T07:00,26.0,77,0.0,0,3.0
2024-02-20T08:00,28.9,58,0.0,0,4.2
2024-02-20T09:00,31.6,44,0.0,0,7.3
2024-02-20T10:00,34.2,36,0.0,1,9.7
2024-02-20T11:00,36.4,29,0.0,1,8.0
2024-02-20T12:00,37.7,25,0.0,5,4.1
2024-02-20T13:00,38.6,23,0.0,8,1.5
2024-02-20T14:00,39.2,21,0.0,9,3.5
2024-02-20T15:00,39.4,21,0.0,15,9.8
2024-02-20T16:00,39.1,21,0.0,60,9.4
2024-02-20T17:00,34.2,42,0.0,0,18.4
2024-02-20T18:00,32.3,44,0.0,4,15.1
2024-02-20T19:00,31.0,50,0.0,4,10.7
2024-02-20T20:00,30.0,62,0.0,1,8.7
2024-02-20T21:00,29.2,72,0.0,4,7.4
2024-02-20T22:00,28.7,76,0.0,9,6.0
2024-02-20T23:00,28.2,79,0.0,12,7.4
2024-02-21T00:00,27.8,82,0.0,5,7.4
2024-02-21T01:00,27.5,83,0.0,14,3.7
2024-02-21T02:00,27.0,83,0.1,61,2.6
2024-02-21T03:00,27.0,77,0.0,50,4.6
2024-02-21T04:00,26.6,80,0.0,5,0.7
2024-02-21T05:00,25.9,84,0.0,13,2.5
2024-02-21T06:00,26.0,85,0.0,0,2.6
2024-02-21T07:00,26.4,83,0.0,0,3.1
2024-02-21T08:00,28.3,73,0.0,0,4.7
2024-02-21T09:00,30.6,58,0.0,6,5.4
2024-02-21T10:00,32.8,47,0.0,4,4.3
2024-02-21T11:00,34.6,39,0.0,6,3.8
2024-02-21T12:00,36.2,33,0.0,9,3.8
2024-02-21T13:00,37.3,30,0.0,20,4.6
2024-02-21T14:00,37.9,28,0.0,12,5.4
2024-02-21T15:00,38.4,26,0.0,43,1.1
2024-02-21T16:00,34.6,46,0.0,12,19.1
2024-02-21T17:00,32.7,48,0.0,0,18.7
2024-02-21T18:00,31.4,49,0.0,1,16.5
2024-02-21T19:00,29.6,66,0.0,0,12.9
2024-02-21T20:00,29.0,70,0.0,1,12.0
2024-02-21T21:00,28.6,71,0.0,5,9.2
2024-02-21T22:00,28.3,71,0.0,17,7.9
2024-02-21T23:00,28.0,72,0.0,82,7.6
2024-02-22T00:00,27.6,74,0.0,56,8.1
2024-02-22T01:00,27.3,77,0.0,60,6.7
2024-02-22T02:00,26.9,79,0.0,7,4.7
2024-02-22T03:00,26.6,81,0.0,4,3.6
2024-02-22T04:00,26.3,83,0.0,9,2.9
2024-02-22T05:00,26.0,84,0.0,10,1.8
2024-02-22T06:00,26.9,73,0.0,4,6.4
2024-02-22T07:00,27.4,71,0.0,1,5.6
2024-02-22T08:00,29.1,62,0.0,92,8.4
2024-02-22T09:00,31.6,47,0.0,92,7.9
2024-02-22T10:00,33.9,36,0.0,100,8.3
2024-02-22T11:00,35.7,31,0.0,93,9.8
2024-02-22T12:00,36.8,30,0.0,98,10.9
2024-02-22T13:00,37.2,31,0.0,97,14.8
2024-02-22T14:00,36.4,34,0.0,98,17.9
2024-02-22T15:00,34.9,38,0.0,97,19.8
2024-02-22T16:00,34.0,42,0.0,48,18.2
2024-02-22T17:00,32.0,50,0.0,36,16.5
2024-02-22T18:00,31.0,52,0.0,100,15.8
2024-02-22T19:00,29.4,64,0.0,0,13.0
2024-02-22T20:00,28.5,72,0.0,3,10.6
2024-02-22T21:00,28.0,74,0.0,0,9.0
2024-02-22T22:00,27.7,74,0.0,0,9.6
2024-02-22T23:00,27.2,74,0.0,0,8.6
2024-02-23T00:00,26.7,76,0.0,0,8.0
2024-02-23T01:00,26.2,78,0.0,0,6.9
2024-02-23T02:00,25.8,80,0.0,0,6.2
2024-02-23T03:00,25.3,81,0.0,0,5.1
2024-02-23T04:00,24.9,83,0.0,0,2.9
2024-02-23T05:00,24.7,84,0.0,0,2.0
2024-02-23T06:00,25.3,87,0.0,10,3.7
2024-02-23T07:00,26.0,82,0.0,8,6.4
2024-02-23T08:00,28.2,68,0.0,10,3.4
2024-02-23T09:00,31.0,51,0.0,6,2.9
2024-02-23T10:00,33.7,35,0.0,4,4.6
2024-02-23T11:00,35.5,30,0.0,3,5.4
2024-02-23T12:00,36.6,29,0.0,0,6.3
2024-02-23T13:00,37.4,28,0.0,0,6.1
2024-02-23T14:00,38.0,27,0.0,10,8.7
2024-02-23T15:00,37.0,30,0.0,63,15.8
2024-02-23T16:00,35.1,36,0.0,83,18.1
2024-02-23T17:00,33.4,40,0.0,82,17.0
2024-02-23T18:00,31.6,45,0.0,74,13.7
2024-02-23T19:00,30.1,50,0.0,84,10.9
2024-02-23T20:00,28.9,57,0.0,68,9.1
2024-02-23T21:00,27.9,65,0.0,67,9.4
2024-02-23T22:00,27.2,71,0.0,64,7.6
